timestamp,symbol,interval,open,high,low,close,volume
1766219272000,BTC-USDT,1s,88362.1,88362.1,88362.0,88362.0,0.00232131
1766219273000,BTC-USDT,1s,88362.1,88362.1,88362.0,88362.1,0.00148476
1766219274000,BTC-USDT,1s,88362.1,88362.1,88362.0,88362.0,0.00148136
1766219275000,BTC-USDT,1s,88362.0,88362.1,88361.1,88361.1,0.06093992
1766219276000,BTC-USDT,1s,88361.1,88361.9,88361.0,88361.0,0.0567983
1766219277000,BTC-USDT,1s,88361.2,88361.2,88361.0,88361.1,0.00190349
1766219278000,BTC-USDT,1s,88361.0,88361.1,88361.0,88361.0,0.00126297
1766219279000,BTC-USDT,1s,88361.1,88361.1,88361.0,88361.1,0.00187578
1766219280000,BTC-USDT,1s,88361.1,88361.1,88361.0,88361.1,0.00138066
1766219281000,BTC-USDT,1s,88361.0,88361.1,88361.0,88361.1,0.00133087
1766219282000,BTC-USDT,1s,88361.0,88361.1,88361.0,88361.1,0.00117129
1766219283000,BTC-USDT,1s,88361.1,88361.1,88361.0,88361.1,0.00191142
1766219284000,BTC-USDT,1s,88361.0,88361.0,88361.0,88361.0,0.00104681
1766219285000,BTC-USDT,1s,88361.0,88361.1,88361.0,88361.1,0.00166584
1766219286000,BTC-USDT,1s,88361.0,88361.1,88361.0,88361.0,0.00084988
1766219287000,BTC-USDT,1s,88361.0,88361.1,88361.0,88361.1,0.00112037
1766219288000,BTC-USDT,1s,88361.1,88361.1,88361.0,88361.1,0.00132747
1766219289000,BTC-USDT,1s,88361.1,88361.1,88360.1,88360.2,0.04761524
1766219290000,BTC-USDT,1s,88360.2,88360.9,88360.1,88360.2,0.0019714
1766219291000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.2,0.00118714
1766219292000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.2,0.00107058
1766219293000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.2,0.00142369
1766219294000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.1,0.00138294
1766219295000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.2,0.00132521
1766219296000,BTC-USDT,1s,88360.2,88360.2,88360.2,88360.2,0.00108529
1766219297000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.1,0.00187976
1766219298000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.1,0.00187182
1766219299000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.1,0.00087028
1766219300000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.1,0.00134333
1766219301000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.1,0.00225095
1766219302000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.1,0.001332
1766219303000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.2,0.00182882
1766219304000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.1,0.00165001
1766219305000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.2,0.00170321
1766219306000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.1,0.00167945
1766219307000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.2,0.00163756
1766219308000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.1,0.00177224
1766219309000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.1,0.00170661
1766219310000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.2,0.00146101
1766219311000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.2,0.00187407
1766219312000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.1,0.00150289
1766219313000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.2,0.00134105
1766219314000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.1,0.00157421
1766219315000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.1,0.00128901
1766219316000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.1,0.00107285
1766219317000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.1,0.0296253
1766219318000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.1,0.00220001
1766219319000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.2,0.00096986
1766219320000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.2,0.00136822
1766219321000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.2,0.06878547
1766219322000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.2,0.00105475
1766219323000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.1,0.00123694
1766219324000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.1,0.00093025
1766219325000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.2,0.00158437
1766219326000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.2,0.00120188
1766219327000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.1,0.00153912
1766219328000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.1,0.0016387
1766219329000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.2,0.02332495
1766219330000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.2,0.00113395
1766219331000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.2,0.00146667
1766219332000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.1,0.00172923
1766219333000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.2,0.00122109
1766219334000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.2,0.00129126
1766219335000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.2,0.00089291
1766219336000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.2,0.00150516
1766219337000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.1,0.0014746
1766219338000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.2,0.00175074
1766219339000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.2,0.00257375
1766219340000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.2,0.00092686
1766219341000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.2,0.00156967
1766219342000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.2,0.00139311
1766219343000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.1,0.00137388
1766219344000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.1,0.00139651
1766219345000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.2,0.00181299
1766219346000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.1,0.00086009
1766219347000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.2,0.00113397
1766219348000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.1,0.00130598
1766219349000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.2,0.00146894
1766219350000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.1,0.00356595
1766219351000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.1,0.00147234
1766219352000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.1,0.0015855
1766219353000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.1,0.00134332
1766219354000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.1,0.00185259
1766219355000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.1,0.00114639
1766219356000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.2,0.00107625
1766219357000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.1,0.00132632
1766219358000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.1,0.00165792
1766219359000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.2,0.00155156
1766219360000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.1,0.00108757
1766219361000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.2,0.00153685
1766219362000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.1,0.00049568
1766219363000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.1,0.00146442
1766219364000,BTC-USDT,1s,88360.2,88360.2,88360.2,88360.2,0.00112831
1766219365000,BTC-USDT,1s,88360.2,88360.2,88360.2,88360.2,0.000911
1766219366000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.1,0.00120866
1766219367000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.1,0.00155495
1766219368000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.2,0.00154816
1766219369000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.2,0.00099929
1766219370000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.1,0.00145083
1766219371000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.1,0.0012924
1766219372000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.1,0.00121884
1766219373000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.1,0.00153572
1766219374000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.2,0.00160247
1766219375000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.1,0.00151648
1766219376000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.2,0.00178694
1766219377000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.1,0.0013818
1766219378000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.2,0.00179828
1766219379000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.2,0.00126749
1766219380000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.1,0.00144291
1766219381000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.2,0.00143272
1766219382000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.2,0.00097211
1766219383000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.2,0.00098345
1766219384000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.1,0.00180846
1766219385000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.1,0.00202686
1766219386000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.2,0.00107286
1766219387000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.2,0.00130937
1766219388000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.1,0.00144858
1766219389000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.1,0.0012924
1766219390000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.1,0.00119733
1766219391000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.2,0.00154024
1766219392000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.1,0.00112491
1766219393000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.1,0.00126864
1766219394000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.2,0.00129579
1766219395000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.2,0.00151308
1766219396000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.1,0.0014248
1766219397000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.2,0.00134105
1766219398000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.1,0.00174733
1766219399000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.2,0.00175413
1766219400000,BTC-USDT,1s,88360.1,88360.2,88360.1,88360.2,0.0014033
1766219401000,BTC-USDT,1s,88360.2,88360.2,88360.1,88360.1,0.00187524
1766219402000,BTC-USDT,1s,88360.2,88360.2,88349.1,88349.1,0.92810506
1766219403000,BTC-USDT,1s,88349.1,88349.8,88346.6,88346.6,0.00234515
1766219404000,BTC-USDT,1s,88346.6,88346.6,88345.2,88345.2,0.0013877
1766219405000,BTC-USDT,1s,88345.2,88345.3,88345.2,88345.2,0.00185065
1766219406000,BTC-USDT,1s,88345.2,88345.3,88345.2,88345.3,0.00118963
1766219407000,BTC-USDT,1s,88345.3,88345.3,88345.2,88345.2,0.00161521
1766219408000,BTC-USDT,1s,88345.2,88345.3,88345.2,88345.3,0.00151673
1766219409000,BTC-USDT,1s,88345.3,88345.3,88345.2,88345.2,0.00190384
1766219410000,BTC-USDT,1s,88345.3,88345.3,88345.2,88345.2,0.00218483
1766219411000,BTC-USDT,1s,88345.2,88345.3,88345.2,88345.3,0.00127452
1766219412000,BTC-USDT,1s,88345.3,88345.3,88345.2,88345.2,0.00123603
1766219413000,BTC-USDT,1s,88345.3,88345.3,88345.2,88345.3,0.00139788
