timestamp,symbol,price,size,side
1766219350442,BTC-USDT,88360.2,0,buy
1766219350335,BTC-USDT,88360.1,0,sell
1766219350193,BTC-USDT,88360.1,0,sell
1766219350025,BTC-USDT,88360.2,0,buy
1766219349985,BTC-USDT,88360.2,0,buy
1766219349920,BTC-USDT,88360.2,0,buy
1766219349643,BTC-USDT,88360.2,0,buy
1766219349605,BTC-USDT,88360.2,0,buy
1766219349484,BTC-USDT,88360.2,0,buy
1766219349433,BTC-USDT,88360.2,0,buy
1766219349343,BTC-USDT,88360.1,0,sell
1766219349166,BTC-USDT,88360.2,0,buy
1766219349076,BTC-USDT,88360.1,0,sell
1766219349013,BTC-USDT,88360.2,0,buy
1766219348916,BTC-USDT,88360.1,0,sell
1766219348746,BTC-USDT,88360.2,0,buy
1766219348663,BTC-USDT,88360.1,0,sell
1766219348384,BTC-USDT,88360.1,0,sell
1766219348332,BTC-USDT,88360.2,0,buy
1766219348246,BTC-USDT,88360.1,0,sell
1766219348172,BTC-USDT,88360.1,0,sell
1766219348123,BTC-USDT,88360.2,0,buy
1766219347922,BTC-USDT,88360.2,0,buy
1766219347901,BTC-USDT,88360.2,0,buy
1766219347617,BTC-USDT,88360.1,0,sell
1766219347481,BTC-USDT,88360.2,0,buy
1766219347188,BTC-USDT,88360.2,0,buy
1766219347127,BTC-USDT,88360.1,0,sell
1766219347048,BTC-USDT,88360.2,0,buy
1766219346873,BTC-USDT,88360.1,0,sell
1766219346843,BTC-USDT,88360.1,0,sell
1766219346766,BTC-USDT,88360.2,0,buy
1766219346456,BTC-USDT,88360.1,0,sell
1766219346415,BTC-USDT,88360.2,0,buy
1766219345989,BTC-USDT,88360.2,0,buy
1766219345934,BTC-USDT,88360.1,0,sell
1766219345880,BTC-USDT,88360.2,0,buy
1766219345778,BTC-USDT,88360.1,0,sell
1766219345773,BTC-USDT,88360.2,0,buy
1766219345575,BTC-USDT,88360.2,0,buy
1766219345571,BTC-USDT,88360.2,0,buy
1766219345462,BTC-USDT,88360.2,0,buy
1766219345361,BTC-USDT,88360.1,0,sell
1766219345166,BTC-USDT,88360.2,0,buy
1766219345041,BTC-USDT,88360.1,0,sell
1766219344951,BTC-USDT,88360.1,0,sell
1766219344932,BTC-USDT,88360.1,0,sell
1766219344749,BTC-USDT,88360.1,0,sell
1766219344615,BTC-USDT,88360.2,0,buy
1766219344545,BTC-USDT,88360.1,0,sell
1766219344532,BTC-USDT,88360.2,0,buy
1766219344406,BTC-USDT,88360.1,0,sell
1766219344129,BTC-USDT,88360.2,0,buy
1766219344096,BTC-USDT,88360.1,0,sell
1766219343921,BTC-USDT,88360.1,0,sell
1766219343909,BTC-USDT,88360.2,0,buy
1766219343884,BTC-USDT,88360.2,0,buy
1766219343559,BTC-USDT,88360.2,0,buy
1766219343490,BTC-USDT,88360.1,0,sell
1766219343460,BTC-USDT,88360.1,0,sell
1766219343347,BTC-USDT,88360.2,0,buy
1766219343248,BTC-USDT,88360.2,0,buy
1766219343027,BTC-USDT,88360.1,0,sell
1766219342929,BTC-USDT,88360.2,0,buy
1766219342836,BTC-USDT,88360.2,0,buy
1766219342813,BTC-USDT,88360.1,0,sell
1766219342601,BTC-USDT,88360.1,0,sell
1766219342600,BTC-USDT,88360.2,0,buy
1766219342430,BTC-USDT,88360.2,0,buy
1766219342395,BTC-USDT,88360.2,0,buy
1766219342072,BTC-USDT,88360.2,0,buy
1766219342025,BTC-USDT,88360.1,0,sell
1766219341978,BTC-USDT,88360.2,0,buy
1766219341863,BTC-USDT,88360.1,0,sell
1766219341653,BTC-USDT,88360.2,0,buy
1766219341597,BTC-USDT,88360.2,0,buy
1766219341550,BTC-USDT,88360.2,0,buy
1766219341449,BTC-USDT,88360.2,0,buy
1766219341397,BTC-USDT,88360.1,0,sell
1766219341347,BTC-USDT,88360.2,0,buy
1766219341137,BTC-USDT,88360.1,0,sell
1766219341005,BTC-USDT,88360.1,0,sell
1766219340969,BTC-USDT,88360.2,0,buy
1766219340588,BTC-USDT,88360.2,0,buy
1766219340542,BTC-USDT,88360.2,0,buy
1766219340227,BTC-USDT,88360.1,0,sell
1766219340171,BTC-USDT,88360.1,0,sell
1766219340131,BTC-USDT,88360.1,0,sell
1766219339920,BTC-USDT,88360.2,0,buy
1766219339815,BTC-USDT,88360.1,0,sell
1766219339794,BTC-USDT,88360.1,0,sell
1766219339616,BTC-USDT,88360.1,0,sell
1766219339606,BTC-USDT,88360.1,0,sell
1766219339550,BTC-USDT,88360.2,0,buy
1766219339448,BTC-USDT,88360.1,0,sell
1766219339398,BTC-USDT,88360.2,0,buy
1766219339214,BTC-USDT,88360.1,0,sell
1766219339186,BTC-USDT,88360.2,0,buy
1766219339133,BTC-USDT,88360.1,0,sell
1766219339036,BTC-USDT,88360.1,0,sell
1766219339013,BTC-USDT,88360.2,0,buy
1766219338923,BTC-USDT,88360.2,0,buy
1766219338763,BTC-USDT,88360.2,0,buy
1766219338621,BTC-USDT,88360.2,0,buy
1766219338605,BTC-USDT,88360.2,0,buy
1766219338561,BTC-USDT,88360.1,0,sell
1766219338508,BTC-USDT,88360.1,0,sell
1766219338301,BTC-USDT,88360.2,0,buy
1766219338192,BTC-USDT,88360.1,0,sell
1766219338190,BTC-USDT,88360.2,0,buy
1766219338143,BTC-USDT,88360.2,0,buy
1766219337981,BTC-USDT,88360.1,0,sell
1766219337976,BTC-USDT,88360.2,0,buy
1766219337885,BTC-USDT,88360.2,0,buy
1766219337682,BTC-USDT,88360.1,0,sell
1766219337557,BTC-USDT,88360.1,0,sell
1766219337369,BTC-USDT,88360.1,0,sell
1766219337255,BTC-USDT,88360.2,0,buy
1766219337235,BTC-USDT,88360.1,0,sell
1766219336929,BTC-USDT,88360.2,0,buy
1766219336816,BTC-USDT,88360.1,0,sell
1766219336815,BTC-USDT,88360.2,0,buy
1766219336739,BTC-USDT,88360.2,0,buy
1766219336537,BTC-USDT,88360.2,0,buy
1766219336393,BTC-USDT,88360.1,0,sell
1766219336392,BTC-USDT,88360.2,0,buy
1766219336187,BTC-USDT,88360.1,0,sell
1766219336130,BTC-USDT,88360.2,0,buy
1766219335974,BTC-USDT,88360.2,0,buy
1766219335775,BTC-USDT,88360.1,0,sell
1766219335551,BTC-USDT,88360.1,0,sell
1766219335146,BTC-USDT,88360.2,0,buy
1766219335125,BTC-USDT,88360.2,0,buy
1766219335007,BTC-USDT,88360.1,0,sell
1766219334944,BTC-USDT,88360.2,0,buy
1766219334915,BTC-USDT,88360.1,0,sell
1766219334593,BTC-USDT,88360.1,0,sell
1766219334526,BTC-USDT,88360.2,0,buy
1766219334384,BTC-USDT,88360.2,0,buy
1766219334318,BTC-USDT,88360.1,0,sell
1766219334222,BTC-USDT,88360.2,0,buy
1766219334114,BTC-USDT,88360.2,0,buy
1766219333978,BTC-USDT,88360.2,0,buy
1766219333974,BTC-USDT,88360.1,0,sell
1766219333910,BTC-USDT,88360.2,0,buy
1766219333594,BTC-USDT,88360.2,0,buy
1766219333358,BTC-USDT,88360.1,0,sell
1766219333348,BTC-USDT,88360.2,0,buy
1766219333179,BTC-USDT,88360.1,0,sell
1766219333150,BTC-USDT,88360.1,0,sell
1766219333079,BTC-USDT,88360.2,0,buy
1766219332933,BTC-USDT,88360.1,0,sell
1766219332764,BTC-USDT,88360.1,0,sell
1766219332731,BTC-USDT,88360.1,0,sell
1766219332631,BTC-USDT,88360.1,0,sell
1766219332557,BTC-USDT,88360.1,0,sell
1766219332556,BTC-USDT,88360.2,0,buy
1766219332350,BTC-USDT,88360.1,0,sell
1766219332307,BTC-USDT,88360.2,0,buy
1766219332215,BTC-USDT,88360.2,0,buy
1766219332140,BTC-USDT,88360.1,0,sell
1766219331932,BTC-USDT,88360.2,0,buy
1766219331890,BTC-USDT,88360.1,0,sell
1766219331888,BTC-USDT,88360.1,0,sell
1766219331797,BTC-USDT,88360.2,0,buy
1766219331457,BTC-USDT,88360.1,0,sell
1766219331365,BTC-USDT,88360.2,0,buy
1766219331164,BTC-USDT,88360.1,0,sell
1766219331135,BTC-USDT,88360.1,0,sell
1766219331099,BTC-USDT,88360.2,0,buy
1766219331037,BTC-USDT,88360.2,0,buy
1766219330919,BTC-USDT,88360.2,0,buy
1766219330764,BTC-USDT,88360.1,0,sell
1766219330613,BTC-USDT,88360.2,0,buy
1766219330466,BTC-USDT,88360.1,0,sell
1766219330360,BTC-USDT,88360.1,0,sell
1766219330190,BTC-USDT,88360.2,0,buy
1766219330132,BTC-USDT,88360.2,0,buy
1766219330043,BTC-USDT,88360.1,0,sell
1766219329918,BTC-USDT,88360.2,0,buy
1766219329772,BTC-USDT,88360.1,0,sell
1766219329611,BTC-USDT,88360.2,0,buy
1766219329558,BTC-USDT,88360.2,0,buy
1766219329190,BTC-USDT,88360.1,0,sell
1766219329187,BTC-USDT,88360.2,0,buy
1766219328976,BTC-USDT,88360.1,0,sell
1766219328811,BTC-USDT,88360.1,0,sell
1766219328771,BTC-USDT,88360.1,0,sell
1766219328554,BTC-USDT,88360.2,0,buy
1766219328493,BTC-USDT,88360.2,0,buy
1766219328393,BTC-USDT,88360.1,0,sell
1766219328280,BTC-USDT,88360.1,0,sell
1766219328168,BTC-USDT,88360.1,0,sell
1766219328128,BTC-USDT,88360.2,0,buy
1766219328068,BTC-USDT,88360.1,0,sell
1766219327968,BTC-USDT,88360.1,0,sell
1766219327766,BTC-USDT,88360.1,0,sell
1766219327760,BTC-USDT,88360.1,0,sell
1766219327640,BTC-USDT,88360.1,0,sell
1766219327543,BTC-USDT,88360.1,0,sell
1766219327279,BTC-USDT,88360.1,0,sell
1766219327147,BTC-USDT,88360.2,0,buy
1766219327008,BTC-USDT,88360.1,0,sell
1766219326907,BTC-USDT,88360.2,0,buy
1766219326854,BTC-USDT,88360.2,0,buy
1766219326739,BTC-USDT,88360.1,0,sell
1766219326434,BTC-USDT,88360.2,0,buy
1766219326327,BTC-USDT,88360.1,0,sell
1766219326226,BTC-USDT,88360.2,0,buy
1766219326156,BTC-USDT,88360.1,0,sell
1766219325931,BTC-USDT,88360.2,0,buy
1766219325817,BTC-USDT,88360.2,0,buy
1766219325747,BTC-USDT,88360.1,0,sell
1766219325625,BTC-USDT,88360.1,0,sell
1766219325607,BTC-USDT,88360.1,0,sell
1766219325505,BTC-USDT,88360.1,0,sell
1766219325420,BTC-USDT,88360.2,0,buy
1766219325119,BTC-USDT,88360.2,0,buy
1766219325068,BTC-USDT,88360.2,0,buy
1766219325012,BTC-USDT,88360.1,0,sell
1766219324650,BTC-USDT,88360.1,0,sell
1766219324553,BTC-USDT,88360.1,0,sell
1766219324344,BTC-USDT,88360.1,0,sell
1766219324226,BTC-USDT,88360.2,0,buy
1766219324170,BTC-USDT,88360.1,0,sell
1766219324013,BTC-USDT,88360.2,0,buy
1766219323965,BTC-USDT,88360.1,0,sell
1766219323920,BTC-USDT,88360.1,0,sell
1766219323809,BTC-USDT,88360.2,0,buy
1766219323602,BTC-USDT,88360.1,0,sell
1766219323597,BTC-USDT,88360.2,0,buy
1766219323530,BTC-USDT,88360.2,0,buy
1766219323191,BTC-USDT,88360.1,0,sell
1766219323122,BTC-USDT,88360.2,0,buy
1766219322783,BTC-USDT,88360.2,0,buy
1766219322775,BTC-USDT,88360.1,0,sell
1766219322758,BTC-USDT,88360.1,0,sell
1766219322364,BTC-USDT,88360.2,0,buy
1766219322342,BTC-USDT,88360.1,0,sell
