timestamp,symbol,price,size,side
1766219350394,ETH-USDT,2989.32,0,buy
1766219350236,ETH-USDT,2989.31,0,sell
1766219350127,ETH-USDT,2989.32,0,buy
1766219349854,ETH-USDT,2989.32,0,buy
1766219349810,ETH-USDT,2989.32,0,buy
1766219349775,ETH-USDT,2989.31,0,sell
1766219349684,ETH-USDT,2989.32,0,buy
1766219349562,ETH-USDT,2989.3,0,sell
1766219349378,ETH-USDT,2989.32,0,buy
1766219349281,ETH-USDT,2989.3,0,sell
1766219349221,ETH-USDT,2989.3,0,sell
1766219349134,ETH-USDT,2989.17,0,sell
1766219348960,ETH-USDT,2989.32,0,buy
1766219348870,ETH-USDT,2989.32,0,buy
1766219348803,ETH-USDT,2989.17,0,sell
1766219348594,ETH-USDT,2989.19,0,sell
1766219348542,ETH-USDT,2989.2,0,buy
1766219348540,ETH-USDT,2989.2,0,buy
1766219348459,ETH-USDT,2989.19,0,sell
1766219348333,ETH-USDT,2989.2,0,buy
1766219348123,ETH-USDT,2989.19,0,sell
1766219348043,ETH-USDT,2989.2,0,buy
1766219347961,ETH-USDT,2989.2,0,buy
1766219347826,ETH-USDT,2989.2,0,buy
1766219347754,ETH-USDT,2989.19,0,sell
1766219347688,ETH-USDT,2989.2,0,buy
1766219347546,ETH-USDT,2989.19,0,sell
1766219347409,ETH-USDT,2989.19,0,sell
1766219347335,ETH-USDT,2989.2,0,buy
1766219347272,ETH-USDT,2989.19,0,sell
1766219347267,ETH-USDT,2989.19,0,sell
1766219347070,ETH-USDT,2989.19,0,sell
1766219346972,ETH-USDT,2989.2,0,buy
1766219346923,ETH-USDT,2989.19,0,sell
1766219346654,ETH-USDT,2989.2,0,buy
1766219346628,ETH-USDT,2989.2,0,buy
1766219346559,ETH-USDT,2989.19,0,sell
1766219346349,ETH-USDT,2989.19,0,sell
1766219346296,ETH-USDT,2989.19,0,sell
1766219346241,ETH-USDT,2989.2,0,buy
1766219346202,ETH-USDT,2989.2,0,buy
1766219346141,ETH-USDT,2989.2,0,buy
1766219346124,ETH-USDT,2989.2,0,buy
1766219346089,ETH-USDT,2989.19,0,sell
1766219346033,ETH-USDT,2989.19,0,sell
1766219345985,ETH-USDT,2989.19,0,sell
1766219345782,ETH-USDT,2989.2,0,buy
1766219345669,ETH-USDT,2989.2,0,buy
1766219345569,ETH-USDT,2989.2,0,buy
1766219345371,ETH-USDT,2989.19,0,sell
1766219345353,ETH-USDT,2989.2,0,buy
1766219345252,ETH-USDT,2989.19,0,sell
1766219345152,ETH-USDT,2989.19,0,sell
1766219345140,ETH-USDT,2989.2,0,buy
1766219344951,ETH-USDT,2989.2,0,buy
1766219344827,ETH-USDT,2989.19,0,sell
1766219344743,ETH-USDT,2989.19,0,sell
1766219344348,ETH-USDT,2989.2,0,buy
1766219344323,ETH-USDT,2989.19,0,sell
1766219344197,ETH-USDT,2989.19,0,sell
1766219344112,ETH-USDT,2989.19,0,sell
1766219343985,ETH-USDT,2989.19,0,sell
1766219343773,ETH-USDT,2989.2,0,buy
1766219343705,ETH-USDT,2989.2,0,buy
1766219343680,ETH-USDT,2989.2,0,buy
1766219343452,ETH-USDT,2989.1,0,sell
1766219343287,ETH-USDT,2989.2,0,buy
1766219343236,ETH-USDT,2989.2,0,buy
1766219343138,ETH-USDT,2989.1,0,sell
1766219343084,ETH-USDT,2989.14,0,buy
1766219343046,ETH-USDT,2989.14,0,buy
1766219342924,ETH-USDT,2989.14,0,buy
1766219342808,ETH-USDT,2989.14,0,buy
1766219342631,ETH-USDT,2989.12,0,sell
1766219342365,ETH-USDT,2989.13,0,buy
1766219342283,ETH-USDT,2989.12,0,sell
1766219342228,ETH-USDT,2989.12,0,sell
1766219342189,ETH-USDT,2989.12,0,sell
1766219342127,ETH-USDT,2989.13,0,buy
1766219341921,ETH-USDT,2989.13,0,buy
1766219341817,ETH-USDT,2989.13,0,buy
1766219341756,ETH-USDT,2989.12,0,sell
1766219341237,ETH-USDT,2989.12,0,sell
1766219341197,ETH-USDT,2989.12,0,sell
1766219340928,ETH-USDT,2989.13,0,buy
1766219340795,ETH-USDT,2989.13,0,buy
1766219340752,ETH-USDT,2989.12,0,sell
1766219340379,ETH-USDT,2989.13,0,buy
